Iteration,Time,Train_Accuracy,Train_Precision,Train_Recall,Train_Specificity,Train_AUC,Train_F1-Score,Test_Accuracy,Test_Precision,Test_Recall,Test_Specificity,Test_AUC,Test_F1-Score
42,44.65449571609497,0.99845,0.7022058823529411,0.8162393162393162,0.9989845297495173,0.9319155699223649,0.7549407114624506,0.9972,0.5657894736842105,0.6515151515151515,0.9983445369720076,0.7669772370033231,0.6056338028169014
43,46.524030685424805,0.99815,0.6472602739726028,0.8076923076923077,0.9987087230148184,0.9195245451921229,0.7186311787072244,0.9967,0.5,0.6212121212121212,0.9979432126015852,0.7373522016594154,0.5540540540540541
44,48.426523208618164,0.9977375,0.5825545171339563,0.7991452991452992,0.998320086252288,0.9194248411646802,0.6738738738738739,0.9961,0.43333333333333335,0.5909090909090909,0.9974415571385572,0.7078575207274916,0.5
45,50.432074546813965,0.9990375,0.8552036199095022,0.8076923076923077,0.9995988265677106,0.9283214299261238,0.8307692307692308,0.99725,0.5774647887323944,0.6212121212121212,0.9984950336109161,0.7378595577527052,0.5985401459854015
46,52.499874114990234,0.9989375,0.8197424892703863,0.8162393162393162,0.9994734598701202,0.9284643426038257,0.8179871520342612,0.99705,0.5454545454545454,0.6363636363636364,0.998244205879402,0.7517869575660285,0.5874125874125874
47,54.35046863555908,0.9985375,0.7142857142857143,0.8333333333333334,0.9990221397587945,0.9325323044263445,0.7692307692307693,0.99675,0.5057471264367817,0.6666666666666666,0.9978428815089796,0.7815898525741006,0.5751633986928104
48,56.253315687179565,0.997075,0.5,0.8290598290598291,0.9975678860667452,0.9358931230687367,0.6237942122186495,0.99515,0.37398373983739835,0.696969696969697,0.9961372529346845,0.81134258203587,0.48677248677248675
49,58.22166609764099,0.997925,0.6531531531531531,0.6196581196581197,0.9990346764285535,0.7299398282711974,0.6359649122807017,0.99575,0.38271604938271603,0.4696969696969697,0.9974917226848601,0.5884635205268294,0.4217687074829932
50,60.24637842178345,0.9962125,0.4180522565320665,0.7521367521367521,0.996928515909034,0.8518419850284304,0.5374045801526718,0.99425,0.31297709923664124,0.6212121212121212,0.9954851008327481,0.7389962634268845,0.41624365482233505
51,62.25007629394531,0.9953125,0.3415730337078652,0.6495726495726496,0.9963267557605997,0.7555498336908963,0.4477172312223859,0.9933,0.25,0.5151515151515151,0.9948831142771145,0.6345287935034097,0.33663366336633666
52,64.41778564453125,0.9972625,0.5259515570934256,0.6495726495726496,0.9982824762430108,0.7649725875536371,0.5812619502868069,0.99465,0.3119266055045872,0.5151515151515151,0.99623758402729,0.6353705865720514,0.38857142857142857
53,66.51670169830322,0.9953375,0.3485838779956427,0.6837606837606838,0.9962515357420455,0.7938815586873657,0.46176046176046176,0.9926,0.23717948717948717,0.5606060606060606,0.9940302999899668,0.6669908425075477,0.3333333333333333
54,68.67874050140381,0.9973375,0.5358361774744027,0.6709401709401709,0.9982950129127699,0.7964927487687812,0.5958254269449715,0.9951,0.3490566037735849,0.5606060606060606,0.9965385773051069,0.6718340979778724,0.43023255813953487
55,70.81040000915527,0.998,0.6434108527131783,0.7094017094017094,0.9988466263821678,0.8337407751005025,0.6747967479674797,0.99555,0.3904761904761905,0.6212121212121212,0.9967894050366208,0.7312358054306484,0.47953216374269003
56,73.003089427948,0.9983625,0.7229437229437229,0.7136752136752137,0.9991976531354211,0.8420069408147036,0.7182795698924731,0.99625,0.45161290322580644,0.6363636363636364,0.9974415571385572,0.7437939138551158,0.5283018867924528
57,75.17262864112854,0.9986875,0.8086124401913876,0.7222222222222222,0.9994985332096382,0.84680586013234,0.7629796839729119,0.9965,0.4772727272727273,0.6363636363636364,0.9976923848700713,0.7473913915922545,0.5454545454545454
58,77.39242768287659,0.9975375,0.5602605863192183,0.7350427350427351,0.9983075495825289,0.8586347705928731,0.6358595194085028,0.99535,0.3826086956521739,0.6666666666666666,0.9964382462125012,0.777993134920997,0.4861878453038674
59,79.84528923034668,0.9986125,0.8324324324324325,0.6581196581196581,0.9996113632374696,0.7806270842213474,0.7350835322195705,0.9966,0.4875,0.5909090909090909,0.9979432126015852,0.7066793904734108,0.5342465753424658
60,82.16830563545227,0.9987125,0.8164251207729468,0.7222222222222222,0.9995236065491563,0.8196900613782493,0.7664399092970522,0.99655,0.4823529411764706,0.6212121212121212,0.9977927159626768,0.73641577812843,0.543046357615894
61,84.64115142822266,0.9984625,0.7246963562753036,0.7649572649572649,0.999147506456385,0.8549002091802282,0.7442827442827443,0.99635,0.46153846153846156,0.6363636363636364,0.9975418882311629,0.7514684823554092,0.535031847133758
62,87.1064784526825,0.9986125,0.759493670886076,0.7692307692307693,0.9992854098237344,0.8513541264180634,0.7643312101910829,0.99645,0.4725274725274725,0.6515151515151515,0.9975920537774656,0.7636693512834779,0.5477707006369427
63,89.56223702430725,0.997025,0.4945652173913043,0.7777777777777778,0.9976681794248176,0.8545994630447906,0.6046511627906976,0.994,0.30714285714285716,0.6515151515151515,0.9951339420086285,0.763034681114344,0.4174757281553398
64,92.16949772834778,0.9982875,0.6844106463878327,0.7692307692307693,0.9989594564099993,0.8600351541078166,0.7243460764587525,0.99565,0.4036697247706422,0.6666666666666666,0.9967392394903181,0.7674332874242575,0.5028571428571429
65,94.7633810043335,0.9979125,0.6135593220338983,0.7735042735042735,0.9985708196474689,0.8601279736819941,0.6843100189035917,0.9958,0.41346153846153844,0.6515151515151515,0.9969399016755293,0.7546444934952008,0.5058823529411764
66,97.47399735450745,0.9985375,0.7427385892116183,0.7649572649572649,0.9992227264749391,0.8535978152763499,0.7536842105263157,0.9962,0.4479166666666667,0.6515151515151515,0.9973412260459517,0.7567506863558835,0.5308641975308642
67,100.1271390914917,0.9984875,0.7198443579766537,0.7905982905982906,0.9990973597773487,0.8693337735097383,0.7535641547861507,0.9966,0.4888888888888889,0.6666666666666666,0.9976923848700713,0.7719014414233638,0.5641025641025641
68,102.7962212562561,0.9986625,0.7550200803212851,0.8034188034188035,0.9992352631446982,0.8695476469528072,0.7784679089026915,0.99675,0.5057471264367817,0.6666666666666666,0.9978428815089796,0.7712192660020492,0.5751633986928104
69,105.54113864898682,0.9989,0.809322033898305,0.8162393162393162,0.999435849860843,0.8704892097847745,0.8127659574468085,0.9969,0.5238095238095238,0.6666666666666666,0.997993378147888,0.7703770928913901,0.5866666666666667
70,108.2590901851654,0.9978125,0.5885885885885885,0.8376068376068376,0.9982824762430108,0.8700332553916789,0.691358024691358,0.99515,0.3697478991596639,0.6666666666666666,0.99623758402729,0.7711736609599558,0.4756756756756757
71,111.21411228179932,0.998525,0.7101449275362319,0.8376068376068376,0.9989970664192764,0.8635744327799839,0.7686274509803922,0.99645,0.4725274725274725,0.6515151515151515,0.9975920537774656,0.7585558859387493,0.5477707006369427
72,114.0144715309143,0.9988375,0.7925311203319502,0.8162393162393162,0.9993731665120478,0.8377647782155967,0.8042105263157895,0.99645,0.47058823529411764,0.6060606060606061,0.997742550416374,0.7188878602418283,0.5298013245033113
73,116.86351466178894,0.9991125,0.8654708520179372,0.8247863247863247,0.9996238999072287,0.8485246161261004,0.8446389496717724,0.9967,0.5,0.6060606060606061,0.997993378147888,0.7184755146529,0.547945205479452
74,119.71302843093872,0.999175,0.8716814159292036,0.8418803418803419,0.9996364365769876,0.856334104177797,0.8565217391304348,0.9967,0.5,0.6060606060606061,0.997993378147888,0.7328604850552277,0.547945205479452
75,122.63971590995789,0.9981375,0.6366559485530546,0.8461538461538461,0.9985833563172279,0.8607593878762047,0.726605504587156,0.9958,0.41346153846153844,0.6515151515151515,0.9969399016755293,0.7573025073652142,0.5058823529411764
76,125.68993258476257,0.99565,0.388671875,0.8504273504273504,0.9960760223654188,0.8671181046441182,0.5335120643431636,0.99315,0.2709677419354839,0.6363636363636364,0.9943312932677837,0.745447476673021,0.38009049773755654
77,128.61003351211548,0.9971375,0.5072463768115942,0.7478632478632479,0.9978687661409623,0.7746927390823286,0.6044905008635578,0.9946,0.3055555555555556,0.5,0.99623758402729,0.6135519943084907,0.3793103448275862
78,131.65826773643494,0.9981375,0.6480836236933798,0.7948717948717948,0.9987337963543365,0.8220224444963056,0.7140115163147792,0.99565,0.38461538461538464,0.5303030303030303,0.9971907294070432,0.6474703643234796,0.445859872611465
79,134.7077522277832,0.997075,0.5,0.7905982905982906,0.9976807160945766,0.8251082332489197,0.6125827814569537,0.99525,0.35353535353535354,0.5303030303030303,0.9967894050366208,0.6549131071931312,0.42424242424242425
80,137.7820303440094,0.9981,0.6385135135135135,0.8076923076923077,0.9986585763357821,0.8377263109981311,0.7132075471698113,0.99575,0.39325842696629215,0.5303030303030303,0.9972910604996489,0.6622570391382472,0.45161290322580644
81,140.92427968978882,0.996325,0.4342105263157895,0.8461538461538461,0.9967655392021664,0.8697263748601411,0.5739130434782609,0.9942,0.3106060606060606,0.6212121212121212,0.9954349352864452,0.7414566554478264,0.41414141414141414
82,144.21804308891296,0.9970375,0.49624060150375937,0.8461538461538461,0.9974801293784319,0.8671628937719753,0.6255924170616114,0.99445,0.32,0.6060606060606061,0.9957359285642621,0.7291402537464542,0.418848167539267
83,147.46141529083252,0.998325,0.7427184466019418,0.6538461538461539,0.9993355565027706,0.6948547525014941,0.6954545454545454,0.99585,0.3835616438356164,0.42424242424242425,0.997742550416374,0.5625830391808118,0.4028776978417266
84,150.64695692062378,0.9972125,0.5183946488294314,0.6623931623931624,0.9981947195546975,0.7018500267127501,0.5816135084427767,0.9951,0.3181818181818182,0.42424242424242425,0.996990067221832,0.562885172584681,0.36363636363636365
85,154.0623779296875,0.996275,0.4135135135135135,0.6538461538461539,0.9972795426622872,0.6912388072719542,0.5066225165562914,0.9939,0.25,0.42424242424242425,0.9957860941105648,0.5653106007400178,0.3146067415730337
86,157.35904455184937,0.9969625,0.4868804664723032,0.7136752136752137,0.997793546122408,0.7547757746965429,0.5788561525129983,0.994,0.2711864406779661,0.48484848484848486,0.9956857630179593,0.6192138602843931,0.34782608695652173
87,160.7064700126648,0.997525,0.5592105263157895,0.7264957264957265,0.998320086252288,0.7657503700460601,0.6319702602230484,0.9945,0.2962962962962963,0.48484848484848486,0.9961874184809872,0.6254685918075102,0.367816091954023
88,164.11904907226562,0.994775,0.32575757575757575,0.7350427350427351,0.9955369455657799,0.76743231966322,0.45144356955380577,0.9917,0.1951219512195122,0.48484848484848486,0.9933781478880305,0.6246549218481595,0.2782608695652174
89,167.40140461921692,0.997525,0.5608108108108109,0.7094017094017094,0.9983702329313241,0.7757947605721093,0.6264150943396226,0.9944,0.2982456140350877,0.5151515151515151,0.995986756295776,0.6492257784020601,0.37777777777777777
90,170.74170565605164,0.9977875,0.6043956043956044,0.7051282051282052,0.9986460396660232,0.7926252932991392,0.650887573964497,0.99505,0.33663366336633666,0.5151515151515151,0.9966389083977124,0.6555071128663985,0.40718562874251496
91,174.40850806236267,0.998175,0.6788617886178862,0.7136752136752137,0.9990096030890354,0.797038977899244,0.6958333333333333,0.99535,0.35789473684210527,0.5151515151515151,0.9969399016755293,0.6602431964878036,0.422360248447205
92,177.98118925094604,0.9970375,0.49570200573065903,0.7393162393162394,0.997793546122408,0.8010777142800811,0.5934819897084048,0.994,0.2786885245901639,0.5151515151515151,0.9955854319253536,0.6592322847213987,0.3617021276595745
93,181.52225923538208,0.9975375,0.5606557377049181,0.7307692307692307,0.998320086252288,0.8005978384209709,0.634508348794063,0.99505,0.33663366336633666,0.5151515151515151,0.9966389083977124,0.6616463116162122,0.40718562874251496
94,185.37471961975098,0.9963125,0.4223918575063613,0.7094017094017094,0.9971541759646967,0.7832491769194123,0.529505582137161,0.99375,0.264,0.5,0.9953847697401424,0.6468782588602996,0.34554973821989526
95,189.0260772705078,0.99845,0.75,0.7051282051282052,0.9993104831632525,0.7881857853023513,0.7268722466960352,0.99565,0.3793103448275862,0.5,0.9972910604996489,0.6544099315620335,0.43137254901960786
96,192.95184016227722,0.9946125,0.3298791018998273,0.8162393162393162,0.9951357721334905,0.8732123726858326,0.4698646986469865,0.99205,0.2215568862275449,0.5606060606060606,0.9934784789806361,0.701063129539602,0.31759656652360513
97,196.63509607315063,0.9967875,0.4708860759493671,0.7948717948717948,0.9973798360203595,0.8549132816051053,0.5914149443561209,0.9943,0.30327868852459017,0.5606060606060606,0.9957359285642621,0.7029382568536778,0.39361702127659576
98,200.43440103530884,0.9948625,0.2974828375286041,0.5555555555555556,0.9961512423839731,0.6440814007038966,0.38748137108792846,0.99285,0.20155038759689922,0.3939393939393939,0.9948329487308116,0.5705148961269157,0.26666666666666666
99,204.2234537601471,0.9978,0.638095238095238,0.5726495726495726,0.9990472130983126,0.6672685339661244,0.6036036036036037,0.9953,0.32926829268292684,0.4090909090909091,0.997240894953346,0.583206019257489,0.36486486486486486
100,208.0491635799408,0.998575,0.8947368421052632,0.5811965811965812,0.9997994132838552,0.6764139809798361,0.7046632124352331,0.99585,0.38028169014084506,0.4090909090909091,0.9977927159626768,0.5859453621192359,0.39416058394160586
